bits,bits_per_edge,codebook_sec,codebook_size,compact_sec,compile_sec,component_error,dataset,encode_sec,executable,execute_sec,fit_sec,illegal_actions,lossless_expand_match,mode,motif_sec,num_edges,num_nodes,num_patches,original_components,original_tokens,patch_sec,program_sec,raw_edge_f1,raw_edge_fn,raw_edge_fp,raw_edge_precision,raw_edge_recall,reconstructed_components,runtime_errors,same_degree_sequence,same_node_edge_counts,token_reduction_vs_original,tokens,variant,wl_hash_match
168742.46675471895,31.97091071517979,0.4689605236053467,1,75.60397696495056,117.0576388835907,0,CORA_FULL_GRAPH,0.008497238159179688,1.0,0.058495521545410156,318.39873361587524,0,1.0,original,79.26547312736511,5278,2708,5278,78,13295,46.002684116363525,117.0576388835907,0.00909435392194013,5230,5230,0.00909435392194013,0.00909435392194013,78,0,1.0,1.0,0.0,13295,high_fidelity,1.0
65988.97879215598,12.502648501734743,0.4689605236053467,1,75.60397696495056,117.0576388835907,0,CORA_FULL_GRAPH,0.5709998607635498,1.0,0.058495521545410156,318.39873361587524,0,1.0,compact,79.26547312736511,5278,2708,5278,78,13295,46.002684116363525,117.0576388835907,0.00909435392194013,5230,5230,0.00909435392194013,0.00909435392194013,78,0,1.0,1.0,0.5678826626551334,5745,high_fidelity,1.0
49307.00165255898,9.341985913709546,0.4689605236053467,1,75.60397696495056,117.0576388835907,0,CORA_FULL_GRAPH,0.7464964389801025,1.0,0.058495521545410156,318.39873361587524,0,1.0,entropy,79.26547312736511,5278,2708,5278,78,13295,46.002684116363525,117.0576388835907,0.00909435392194013,5230,5230,0.00909435392194013,0.00909435392194013,78,0,1.0,1.0,0.5678826626551334,5745,high_fidelity,1.0
5169.9092540584725,0.9795205104316924,0.4689605236053467,1,75.60397696495056,117.0576388835907,0,CORA_FULL_GRAPH,0.7204997539520264,1.0,0.058495521545410156,318.39873361587524,0,1.0,motif_macro,79.26547312736511,5278,2708,5278,78,13295,46.002684116363525,117.0576388835907,0.00909435392194013,5230,5230,0.00909435392194013,0.00909435392194013,78,0,1.0,1.0,0.9546446032342986,603,high_fidelity,1.0
4679.100084079185,0.8865290041832483,0.4689605236053467,1,75.60397696495056,117.0576388835907,0,CORA_FULL_GRAPH,0.8047904968261719,1.0,0.058495521545410156,318.39873361587524,0,1.0,motif_entropy,79.26547312736511,5278,2708,5278,78,13295,46.002684116363525,117.0576388835907,0.00909435392194013,5230,5230,0.00909435392194013,0.00909435392194013,78,0,1.0,1.0,0.9546446032342986,603,high_fidelity,1.0
4616.673484618386,0.874701304399088,0.4689605236053467,1,75.60397696495056,117.0576388835907,0,CORA_FULL_GRAPH,2.0119941234588623,1.0,0.058495521545410156,318.39873361587524,0,1.0,motif_hybrid,79.26547312736511,5278,2708,5278,78,13295,46.002684116363525,117.0576388835907,0.00909435392194013,5230,5230,0.00909435392194013,0.00909435392194013,78,0,1.0,1.0,0.9557728469349379,588,high_fidelity,1.0
